timestamp,price,quantity,side,level
2085,101.743,3,ask,2
2085,101.887,2,ask,3
2085,101.976,2,ask,4
2085,102.046,1,ask,5
2086,100.391,2,bid,1
2086,97.4919,3,bid,2
2086,97.3422,3,bid,3
2086,97.3288,3,bid,4
2086,97.3154,2,bid,5
2086,101.276,4,ask,1
2086,101.313,2,ask,2
2086,101.743,3,ask,3
2086,101.887,2,ask,4
2086,101.976,2,ask,5
2087,97.4919,3,bid,1
2087,97.3422,3,bid,2
2087,97.3288,3,bid,3
2087,97.3154,2,bid,4
2087,97.3132,3,bid,5
2087,98.6217,2,ask,1
2087,101.276,4,ask,2
2087,101.313,2,ask,3
2087,101.743,3,ask,4
2087,101.887,2,ask,5
2088,98.3207,1,bid,1
2088,97.4919,3,bid,2
2088,97.3422,3,bid,3
2088,97.3288,3,bid,4
2088,97.3154,2,bid,5
2088,101.276,2,ask,1
2088,101.313,2,ask,2
2088,101.743,3,ask,3
2088,101.887,2,ask,4
2088,101.976,2,ask,5
2089,97.4919,3,bid,1
2089,97.3422,3,bid,2
2089,97.3288,3,bid,3
2089,97.3154,2,bid,4
2089,97.3132,3,bid,5
2089,97.7695,2,ask,1
2089,99.0607,4,ask,2
2089,101.276,2,ask,3
2089,101.313,2,ask,4
2089,101.743,3,ask,5
2090,97.4919,3,bid,1
2090,97.3422,3,bid,2
2090,97.3288,3,bid,3
2090,97.3154,2,bid,4
2090,97.3132,3,bid,5
2090,99.0607,1,ask,1
2090,99.9113,1,ask,2
2090,101.276,2,ask,3
2090,101.313,2,ask,4
2090,101.743,3,ask,5
2091,97.4919,3,bid,1
2091,97.3422,3,bid,2
2091,97.3288,3,bid,3
2091,97.3154,2,bid,4
2091,97.3132,3,bid,5
2091,101.313,2,ask,1
2091,101.743,3,ask,2
2091,101.887,2,ask,3
2091,101.976,2,ask,4
2091,102.046,1,ask,5
2092,97.4919,3,bid,1
2092,97.3422,3,bid,2
2092,97.3288,3,bid,3
2092,97.3154,2,bid,4
2092,97.3132,3,bid,5
2092,101.313,2,ask,1
2092,101.743,3,ask,2
2092,101.887,2,ask,3
2092,101.976,2,ask,4
2092,102.046,1,ask,5
2093,97.4919,3,bid,1
2093,97.3422,3,bid,2
2093,97.3288,3,bid,3
2093,97.3154,2,bid,4
2093,97.3132,3,bid,5
2093,101.313,2,ask,1
2093,101.743,3,ask,2
2093,101.887,2,ask,3
2093,101.976,2,ask,4
2093,102.046,1,ask,5
2094,97.4919,3,bid,1
2094,97.3422,3,bid,2
2094,97.3288,3,bid,3
2094,97.3154,2,bid,4
2094,97.3132,3,bid,5
2094,101.313,2,ask,1
2094,101.743,3,ask,2
2094,101.887,2,ask,3
2094,101.976,2,ask,4
2094,102.046,1,ask,5
2095,97.4919,3,bid,1
2095,97.3422,3,bid,2
2095,97.3288,3,bid,3
2095,97.3154,2,bid,4
2095,97.3132,3,bid,5
2095,97.5176,4,ask,1
2095,102.046,1,ask,2
2095,102.105,2,ask,3
2095,102.161,2,ask,4
2095,102.173,5,ask,5
2096,97.4919,3,bid,1
2096,97.3422,3,bid,2
2096,97.3288,3,bid,3
2096,97.3154,2,bid,4
2096,97.3132,3,bid,5
2096,102.046,1,ask,1
2096,102.105,2,ask,2
2096,102.161,2,ask,3
2096,102.173,5,ask,4
2096,102.287,5,ask,5
2097,97.3422,3,bid,1
2097,97.3288,3,bid,2
2097,97.3154,2,bid,3
2097,97.3132,3,bid,4
2097,97.3013,4,bid,5
2097,99.9977,2,ask,1
2097,102.046,1,ask,2
2097,102.105,2,ask,3
2097,102.161,2,ask,4
2097,102.173,5,ask,5
2098,97.3422,3,bid,1
2098,97.3288,3,bid,2
2098,97.3154,2,bid,3
2098,97.3132,3,bid,4
2098,97.3013,4,bid,5
2098,99.9977,2,ask,1
2098,102.046,1,ask,2
2098,102.105,2,ask,3
2098,102.161,2,ask,4
2098,102.173,5,ask,5
2099,97.3422,3,bid,1
2099,97.3288,3,bid,2
2099,97.3154,2,bid,3
2099,97.3132,3,bid,4
2099,97.3013,4,bid,5
2099,98.7309,3,ask,1
2099,99.9977,2,ask,2
2099,102.046,1,ask,3
2099,102.105,2,ask,4
2099,102.161,2,ask,5
2100,97.3288,3,bid,1
2100,97.3154,2,bid,2
2100,97.3132,3,bid,3
2100,97.3013,4,bid,4
2100,97.3008,4,bid,5
2100,98.7309,3,ask,1
2100,98.9861,2,ask,2
2100,99.4777,2,ask,3
2100,99.9977,2,ask,4
2100,102.046,1,ask,5
2101,97.3288,3,bid,1
2101,97.3154,2,bid,2
2101,97.3132,3,bid,3
2101,97.3013,4,bid,4
2101,97.3008,4,bid,5
2101,98.9861,1,ask,1
2101,99.4777,2,ask,2
2101,99.9977,2,ask,3
2101,102.046,1,ask,4
2101,102.105,2,ask,5
2102,98.7162,1,bid,1
2102,97.3288,3,bid,2
2102,97.3154,2,bid,3
2102,97.3132,3,bid,4
2102,97.3013,4,bid,5
2102,99.2538,1,ask,1
2102,99.4777,2,ask,2
2102,99.9977,2,ask,3
2102,102.046,1,ask,4
2102,102.105,2,ask,5
2103,98.7162,1,bid,1
2103,97.3288,3,bid,2
2103,97.3154,2,bid,3
2103,97.3132,3,bid,4
2103,97.3013,4,bid,5
2103,101.059,3,ask,1
2103,102.046,1,ask,2
2103,102.105,2,ask,3
2103,102.161,2,ask,4
2103,102.173,5,ask,5
2104,97.3288,2,bid,1
2104,97.3154,2,bid,2
2104,97.3132,3,bid,3
2104,97.3013,4,bid,4
2104,97.3008,4,bid,5
2104,99.329,5,ask,1
2104,99.4372,3,ask,2
2104,101.059,3,ask,3
2104,102.046,1,ask,4
2104,102.105,2,ask,5
2105,97.3288,2,bid,1
2105,97.3154,2,bid,2
2105,97.3132,3,bid,3
2105,97.3013,4,bid,4
2105,97.3008,4,bid,5
2105,99.2366,1,ask,1
2105,99.329,5,ask,2
2105,99.4372,3,ask,3
2105,101.059,3,ask,4
2105,102.046,1,ask,5
2106,97.3288,2,bid,1
2106,97.3154,2,bid,2
2106,97.3132,3,bid,3
2106,97.3013,4,bid,4
2106,97.3008,4,bid,5
2106,99.329,1,ask,1
2106,99.4372,3,ask,2
2106,101.059,3,ask,3
2106,102.046,1,ask,4
2106,102.105,2,ask,5
2107,97.3288,2,bid,1
2107,97.3154,2,bid,2
2107,97.3132,3,bid,3
2107,97.3013,4,bid,4
2107,97.3008,4,bid,5
2107,97.6293,2,ask,1
2107,99.329,1,ask,2
2107,99.4372,3,ask,3
2107,101.059,3,ask,4
2107,102.046,1,ask,5
2108,97.3132,3,bid,1
2108,97.3013,4,bid,2
2108,97.3008,4,bid,3
2108,97.2891,4,bid,4
2108,97.2849,5,bid,5
2108,99.4372,1,ask,1
2108,100.189,5,ask,2
2108,101.059,3,ask,3
2108,102.046,1,ask,4
2108,102.105,2,ask,5
2109,98.0546,2,bid,1
2109,97.3132,3,bid,2
2109,97.3013,4,bid,3
2109,97.3008,4,bid,4
2109,97.2891,4,bid,5
2109,99.4372,1,ask,1
2109,100.189,5,ask,2
2109,101.059,3,ask,3
2109,101.482,1,ask,4
2109,102.046,1,ask,5
2110,98.0546,2,bid,1
2110,97.8876,1,bid,2
2110,97.3132,3,bid,3
2110,97.3013,4,bid,4
2110,97.3008,4,bid,5
2110,101.059,1,ask,1
2110,101.482,1,ask,2
2110,102.046,1,ask,3
2110,102.105,2,ask,4
2110,102.161,2,ask,5
2111,97.3132,3,bid,1
2111,97.3013,4,bid,2
2111,97.3008,4,bid,3
2111,97.2891,4,bid,4
2111,97.2849,5,bid,5
2111,102.105,2,ask,1
2111,102.161,2,ask,2
2111,102.173,5,ask,3
2111,102.272,2,ask,4
2111,102.287,5,ask,5
2112,97.3132,3,bid,1
2112,97.3013,4,bid,2
2112,97.3008,4,bid,3
2112,97.2891,4,bid,4
2112,97.2849,5,bid,5
2112,100.66,5,ask,1
2112,102.105,2,ask,2
2112,102.161,2,ask,3
2112,102.173,5,ask,4
2112,102.272,2,ask,5
2113,97.3132,3,bid,1
2113,97.3013,4,bid,2
2113,97.3008,4,bid,3
2113,97.2891,4,bid,4
2113,97.2849,5,bid,5
2113,100.66,5,ask,1
2113,102.105,2,ask,2
2113,102.161,2,ask,3
2113,102.173,5,ask,4
2113,102.272,2,ask,5
2114,97.3132,3,bid,1
2114,97.3013,4,bid,2
2114,97.3008,4,bid,3
2114,97.2891,4,bid,4
2114,97.2849,5,bid,5
2114,100.66,3,ask,1
2114,102.105,2,ask,2
2114,102.161,2,ask,3
2114,102.173,5,ask,4
2114,102.272,2,ask,5
2115,97.3132,3,bid,1
2115,97.3013,4,bid,2
2115,97.3008,4,bid,3
2115,97.2891,4,bid,4
2115,97.2849,5,bid,5
2115,100.66,3,ask,1
2115,101.812,1,ask,2
2115,102.105,2,ask,3
2115,102.161,2,ask,4
2115,102.173,5,ask,5
2116,97.4887,5,bid,1
2116,97.3132,3,bid,2
2116,97.3013,4,bid,3
2116,97.3008,4,bid,4
2116,97.2891,4,bid,5
2116,100.66,3,ask,1
2116,100.788,1,ask,2
2116,101.812,1,ask,3
2116,102.105,2,ask,4
2116,102.161,2,ask,5
2117,98.7353,4,bid,1
2117,97.4887,5,bid,2
2117,97.3132,3,bid,3
2117,97.3013,4,bid,4
2117,97.3008,4,bid,5
2117,100.66,3,ask,1
2117,100.788,1,ask,2
2117,101.812,1,ask,3
2117,101.855,1,ask,4
2117,101.891,4,ask,5
2118,98.7353,4,bid,1
2118,97.4887,5,bid,2
2118,97.3132,3,bid,3
2118,97.3013,4,bid,4
2118,97.3008,4,bid,5
2118,100.66,3,ask,1
2118,100.788,1,ask,2
2118,101.812,1,ask,3
2118,101.855,1,ask,4
2118,101.891,4,ask,5
2119,98.7353,1,bid,1
2119,97.4887,5,bid,2
2119,97.3132,3,bid,3
2119,97.3013,4,bid,4
2119,97.3008,4,bid,5
2119,100.66,3,ask,1
2119,100.788,1,ask,2
2119,101.812,1,ask,3
2119,101.855,1,ask,4
2119,101.891,4,ask,5
2120,98.885,3,bid,1
2120,98.7353,1,bid,2
2120,97.4887,5,bid,3
2120,97.3132,3,bid,4
2120,97.3013,4,bid,5
2120,100.66,3,ask,1
2120,100.788,1,ask,2
2120,101.812,1,ask,3
2120,101.855,1,ask,4
2120,101.891,4,ask,5
2121,98.885,3,bid,1
2121,98.7353,1,bid,2
2121,97.4887,5,bid,3
2121,97.3132,3,bid,4
2121,97.3013,4,bid,5
2121,100.788,1,ask,1
2121,101.812,1,ask,2
2121,101.855,1,ask,3
2121,101.891,4,ask,4
2121,102.105,2,ask,5
2122,100.984,4,bid,1
2122,98.885,3,bid,2
2122,98.7353,1,bid,3
2122,97.4887,5,bid,4
2122,97.3132,3,bid,5
2122,101.891,4,ask,1
2122,102.105,2,ask,2
2122,102.161,2,ask,3
2122,102.173,5,ask,4
2122,102.272,2,ask,5
2123,100.984,3,bid,1
2123,98.885,3,bid,2
2123,98.7353,1,bid,3
2123,97.4887,5,bid,4
2123,97.3132,3,bid,5
2123,101.266,2,ask,1
2123,101.891,4,ask,2
2123,102.105,2,ask,3
2123,102.161,2,ask,4
2123,102.173,5,ask,5
2124,99.5765,5,bid,1
2124,98.885,3,bid,2
2124,98.7642,2,bid,3
2124,98.7353,1,bid,4
2124,97.4887,5,bid,5
2124,101.891,1,ask,1
2124,102.105,2,ask,2
2124,102.161,2,ask,3
2124,102.173,5,ask,4
2124,102.272,2,ask,5
2125,99.5765,5,bid,1
2125,98.885,3,bid,2
2125,98.7642,2,bid,3
2125,98.7353,1,bid,4
2125,97.4887,5,bid,5
2125,101.891,1,ask,1
2125,102.105,2,ask,2
2125,102.161,2,ask,3
2125,102.173,5,ask,4
2125,102.272,2,ask,5
2126,99.5765,5,bid,1
2126,98.885,3,bid,2
2126,98.7642,2,bid,3
2126,98.7353,1,bid,4
2126,97.4887,5,bid,5
2126,101.891,1,ask,1
2126,102.105,2,ask,2
2126,102.161,2,ask,3
2126,102.173,5,ask,4
2126,102.272,2,ask,5
2127,100.915,1,bid,1
2127,99.5765,5,bid,2
2127,98.885,3,bid,3
2127,98.7642,2,bid,4
2127,98.7353,1,bid,5
2127,101.891,1,ask,1
2127,102.105,2,ask,2
2127,102.161,2,ask,3
2127,102.173,5,ask,4
2127,102.272,2,ask,5
2128,101.667,3,bid,1
2128,99.5765,4,bid,2
2128,99.2921,2,bid,3
2128,98.885,3,bid,4
2128,98.7642,2,bid,5
2128,101.891,1,ask,1
2128,102.105,2,ask,2
2128,102.161,2,ask,3
2128,102.173,5,ask,4
2128,102.216,4,ask,5
2129,99.5765,3,bid,1
2129,99.2921,2,bid,2
2129,98.885,3,bid,3
2129,98.7642,2,bid,4
2129,98.7353,1,bid,5
2129,101.891,1,ask,1
2129,102.105,2,ask,2
2129,102.161,2,ask,3
2129,102.173,5,ask,4
2129,102.216,4,ask,5
2130,99.8181,2,bid,1
2130,99.5765,1,bid,2
2130,99.2921,2,bid,3
2130,98.885,3,bid,4
2130,98.7642,2,bid,5
2130,101.891,1,ask,1
2130,102.105,2,ask,2
2130,102.161,2,ask,3
2130,102.173,5,ask,4
2130,102.216,4,ask,5
2131,98.885,2,bid,1
2131,98.7642,2,bid,2
2131,98.7353,1,bid,3
2131,97.4887,5,bid,4
2131,97.3132,3,bid,5
2131,101.891,1,ask,1
2131,102.105,2,ask,2
2131,102.161,2,ask,3
2131,102.173,5,ask,4
2131,102.216,4,ask,5
2132,98.885,2,bid,1
2132,98.7642,2,bid,2
2132,98.7353,1,bid,3
2132,97.4887,5,bid,4
2132,97.3132,3,bid,5
2132,101.891,1,ask,1
2132,102.105,2,ask,2
2132,102.161,2,ask,3
2132,102.173,5,ask,4
2132,102.216,4,ask,5
2133,98.7642,1,bid,1
2133,98.7353,1,bid,2
2133,97.4887,5,bid,3
2133,97.3132,3,bid,4
2133,97.3013,4,bid,5
2133,99.5222,5,ask,1
2133,101.891,1,ask,2
2133,102.105,2,ask,3
2133,102.161,2,ask,4
2133,102.173,5,ask,5
2134,98.7642,1,bid,1
2134,98.7353,1,bid,2
2134,97.4887,5,bid,3
2134,97.3132,3,bid,4
2134,97.3013,4,bid,5
2134,99.5222,5,ask,1
2134,100.618,5,ask,2
2134,101.891,1,ask,3
2134,102.105,2,ask,4
2134,102.161,2,ask,5
2135,98.7642,1,bid,1
2135,98.7353,1,bid,2
2135,97.4887,5,bid,3
2135,97.3132,3,bid,4
2135,97.3013,4,bid,5
2135,100.006,1,ask,1
2135,100.618,5,ask,2
2135,101.891,1,ask,3
2135,102.105,2,ask,4
2135,102.161,2,ask,5
2136,97.4887,2,bid,1
2136,97.3132,3,bid,2
2136,97.3013,4,bid,3
2136,97.3008,4,bid,4
2136,97.2891,4,bid,5
2136,100.006,1,ask,1
2136,100.618,5,ask,2
2136,101.891,1,ask,3
2136,102.105,2,ask,4
2136,102.161,2,ask,5
2137,97.4887,2,bid,1
2137,97.3132,3,bid,2
2137,97.3013,4,bid,3
2137,97.3008,4,bid,4
2137,97.2891,4,bid,5
2137,100.618,4,ask,1
2137,101.842,3,ask,2
2137,101.891,1,ask,3
2137,102.105,2,ask,4
2137,102.161,2,ask,5
2138,97.3132,3,bid,1
2138,97.3013,4,bid,2
2138,97.3008,4,bid,3
2138,97.2891,4,bid,4
2138,97.2849,5,bid,5
2138,100.618,4,ask,1
2138,101.842,3,ask,2
2138,101.891,1,ask,3
2138,102.105,2,ask,4
2138,102.161,2,ask,5
2139,97.3132,1,bid,1
2139,97.3013,4,bid,2
2139,97.3008,4,bid,3
2139,97.2891,4,bid,4
2139,97.2849,5,bid,5
2139,100.618,1,ask,1
2139,101.842,3,ask,2
2139,101.891,1,ask,3
2139,102.105,2,ask,4
2139,102.161,2,ask,5
2140,97.3008,2,bid,1
2140,97.2891,4,bid,2
2140,97.2849,5,bid,3
2140,97.2814,5,bid,4
2140,97.273,4,bid,5
2140,100.618,1,ask,1
2140,101.842,3,ask,2
2140,101.891,1,ask,3
2140,102.105,2,ask,4
2140,102.161,2,ask,5
2141,97.3008,2,bid,1
2141,97.2891,4,bid,2
2141,97.2849,5,bid,3
2141,97.2814,5,bid,4
2141,97.273,4,bid,5
2141,98.4483,2,ask,1
2141,99.9017,4,ask,2
2141,100.618,1,ask,3
2141,101.842,3,ask,4
2141,101.891,1,ask,5
2142,97.3008,2,bid,1
2142,97.2891,4,bid,2
2142,97.2849,5,bid,3
2142,97.2814,5,bid,4
2142,97.273,4,bid,5
2142,98.4483,2,ask,1
2142,99.9017,4,ask,2
2142,100.618,1,ask,3
2142,101.842,3,ask,4
2142,101.891,1,ask,5
2143,97.3008,2,bid,1
2143,97.2891,4,bid,2
2143,97.2849,5,bid,3
2143,97.2814,5,bid,4
2143,97.273,4,bid,5
2143,97.9288,3,ask,1
2143,98.4483,2,ask,2
2143,99.9017,4,ask,3
2143,100.618,1,ask,4
2143,101.842,3,ask,5
2144,97.2849,4,bid,1
2144,97.2814,5,bid,2
2144,97.273,4,bid,3
2144,97.27,3,bid,4
2144,97.2675,3,bid,5
2144,97.9288,2,ask,1
2144,98.4483,2,ask,2
2144,99.6995,5,ask,3
2144,99.9017,4,ask,4
2144,100.618,1,ask,5
2145,97.2849,4,bid,1
2145,97.2814,5,bid,2
2145,97.273,4,bid,3
2145,97.27,3,bid,4
2145,97.2675,3,bid,5
2145,98.4483,1,ask,1
2145,99.6995,5,ask,2
2145,99.9017,4,ask,3
2145,100.618,1,ask,4
2145,100.785,4,ask,5
2146,98.6841,4,bid,1
2146,97.2849,4,bid,2
2146,97.2814,5,bid,3
2146,97.273,4,bid,4
2146,97.27,3,bid,5
2146,99.6995,5,ask,1
2146,99.9017,4,ask,2
2146,100.618,1,ask,3
2146,100.785,4,ask,4
2146,101.021,2,ask,5
2147,98.6841,4,bid,1
2147,97.2849,4,bid,2
2147,97.2814,5,bid,3
2147,97.273,4,bid,4
2147,97.27,3,bid,5
2147,99.2022,5,ask,1
2147,99.6995,5,ask,2
2147,99.9017,4,ask,3
2147,100.618,1,ask,4
2147,100.785,4,ask,5
2148,98.6841,4,bid,1
2148,97.2849,4,bid,2
2148,97.2814,5,bid,3
2148,97.273,4,bid,4
2148,97.27,3,bid,5
2148,99.2022,2,ask,1
2148,99.6995,5,ask,2
2148,99.9017,4,ask,3
2148,100.618,1,ask,4
2148,100.785,4,ask,5
2149,98.6841,4,bid,1
2149,97.2849,4,bid,2
2149,97.2814,5,bid,3
2149,97.273,4,bid,4
2149,97.27,3,bid,5
2149,99.2022,2,ask,1
2149,99.6995,5,ask,2
2149,99.7148,5,ask,3
2149,99.9017,4,ask,4
2149,100.618,1,ask,5
2150,98.6841,4,bid,1
2150,97.2849,4,bid,2
2150,97.2814,5,bid,3
2150,97.273,4,bid,4
2150,97.27,3,bid,5
2150,99.0758,2,ask,1
2150,99.6995,4,ask,2
2150,99.7148,5,ask,3
2150,99.9017,4,ask,4
2150,100.618,1,ask,5
2151,99.3364,3,bid,1
2151,98.6841,4,bid,2
2151,98.1789,5,bid,3
2151,97.2849,4,bid,4
2151,97.2814,5,bid,5
2151,99.6995,4,ask,1
2151,99.7148,5,ask,2
2151,99.9017,4,ask,3
2151,100.618,1,ask,4
2151,100.785,4,ask,5
2152,98.6841,3,bid,1
2152,98.1789,5,bid,2
2152,97.2849,4,bid,3
2152,97.2814,5,bid,4
2152,97.273,4,bid,5
2152,99.6995,4,ask,1
2152,99.7148,5,ask,2
2152,99.9017,4,ask,3
2152,100.618,1,ask,4
2152,100.785,4,ask,5
2153,98.6841,3,bid,1
2153,98.1789,5,bid,2
2153,97.2849,4,bid,3
2153,97.2814,5,bid,4
2153,97.273,4,bid,5
2153,99.2282,3,ask,1
2153,99.6995,4,ask,2
2153,99.7148,5,ask,3
2153,99.9017,4,ask,4
2153,100.618,1,ask,5
2154,98.6841,3,bid,1
2154,98.1789,5,bid,2
2154,98.1455,3,bid,3
2154,97.2849,4,bid,4
2154,97.2814,5,bid,5
2154,99.6995,3,ask,1
2154,99.7148,5,ask,2
2154,99.9017,4,ask,3
2154,100.326,4,ask,4
2154,100.618,1,ask,5
2155,98.6841,3,bid,1
2155,98.1789,5,bid,2
2155,98.1455,3,bid,3
2155,97.2849,4,bid,4
2155,97.2814,5,bid,5
2155,99.6995,2,ask,1
2155,99.7148,5,ask,2
2155,99.9017,4,ask,3
2155,100.326,4,ask,4
2155,100.618,1,ask,5
2156,98.6841,3,bid,1
2156,98.1789,5,bid,2
2156,98.1455,3,bid,3
2156,97.2849,4,bid,4
2156,97.2814,5,bid,5
2156,99.6995,2,ask,1
2156,99.7148,5,ask,2
2156,99.9017,4,ask,3
2156,100.326,4,ask,4
2156,100.618,1,ask,5
2157,99.6383,1,bid,1
2157,98.6841,3,bid,2
2157,98.6248,1,bid,3
2157,98.1789,5,bid,4
2157,98.1455,3,bid,5
2157,99.6995,1,ask,1
2157,99.7148,5,ask,2
2157,99.9017,4,ask,3
2157,100.326,4,ask,4
2157,100.618,1,ask,5
2158,99.6383,1,bid,1
2158,98.6841,3,bid,2
2158,98.6248,1,bid,3
2158,98.1789,5,bid,4
2158,98.1455,3,bid,5
2158,99.7148,3,ask,1
2158,99.9017,4,ask,2
2158,100.326,4,ask,3
2158,100.618,1,ask,4
2158,100.785,4,ask,5
2159,99.6383,1,bid,1
2159,98.6841,3,bid,2
2159,98.6248,1,bid,3
2159,98.1789,5,bid,4
2159,98.1455,3,bid,5
2159,99.7148,1,ask,1
2159,99.9017,4,ask,2
2159,100.326,4,ask,3
2159,100.618,1,ask,4
2159,100.785,4,ask,5
2160,100.125,1,bid,1
2160,99.6383,1,bid,2
2160,98.6841,3,bid,3
2160,98.6248,1,bid,4
2160,98.1789,5,bid,5
2160,100.618,1,ask,1
2160,100.785,4,ask,2
2160,101.021,2,ask,3
2160,101.829,3,ask,4
2160,101.842,3,ask,5
2161,98.6841,3,bid,1
2161,98.6248,1,bid,2
2161,98.1789,5,bid,3
2161,98.1455,3,bid,4
2161,97.4348,2,bid,5
2161,100.618,1,ask,1
2161,100.785,4,ask,2
2161,101.021,2,ask,3
2161,101.829,3,ask,4
2161,101.842,3,ask,5
2162,98.6841,3,bid,1
2162,98.6248,1,bid,2
2162,98.1789,5,bid,3
2162,98.1455,3,bid,4
2162,97.4348,2,bid,5
2162,100.785,1,ask,1
2162,101.021,2,ask,2
2162,101.829,3,ask,3
2162,101.842,3,ask,4
2162,101.891,1,ask,5
2163,99.3379,3,bid,1
2163,98.6841,1,bid,2
2163,98.6248,1,bid,3
2163,98.1789,5,bid,4
2163,98.1455,3,bid,5
2163,100.785,1,ask,1
2163,101.021,2,ask,2
2163,101.829,3,ask,3
2163,101.842,3,ask,4
2163,101.891,1,ask,5
2164,98.1789,5,bid,1
2164,98.1455,3,bid,2
2164,97.9297,3,bid,3
2164,97.4348,2,bid,4
2164,97.2849,4,bid,5
2164,101.021,1,ask,1
2164,101.829,3,ask,2
2164,101.842,3,ask,3
2164,101.891,1,ask,4
2164,102.105,2,ask,5
2165,98.1789,5,bid,1
2165,98.1455,3,bid,2
2165,97.9297,3,bid,3
2165,97.4348,2,bid,4
2165,97.2849,4,bid,5
2165,100.933,3,ask,1
2165,101.021,1,ask,2
2165,101.829,3,ask,3
2165,101.842,3,ask,4
2165,101.891,1,ask,5
2166,98.1789,5,bid,1
2166,98.1455,3,bid,2
2166,97.9297,3,bid,3
2166,97.4348,2,bid,4
2166,97.2849,4,bid,5
2166,100.933,3,ask,1
2166,101.021,1,ask,2
2166,101.829,3,ask,3
2166,101.842,3,ask,4
2166,101.891,1,ask,5
2167,98.1789,5,bid,1
2167,98.1455,3,bid,2
2167,97.9297,3,bid,3
2167,97.4348,2,bid,4
2167,97.2849,4,bid,5
2167,100.933,3,ask,1
2167,101.021,1,ask,2
2167,101.829,3,ask,3
2167,101.842,3,ask,4
2167,101.891,1,ask,5
2168,98.1789,5,bid,1
2168,98.1455,3,bid,2
2168,98.061,2,bid,3
2168,97.9297,3,bid,4
2168,97.4348,2,bid,5
2168,100.933,3,ask,1
2168,101.021,1,ask,2
2168,101.829,3,ask,3
2168,101.842,3,ask,4
2168,101.891,1,ask,5
2169,98.1789,5,bid,1
2169,98.1455,3,bid,2
2169,98.061,2,bid,3
2169,97.9297,3,bid,4
2169,97.4348,2,bid,5
2169,98.4197,2,ask,1
2169,100.933,3,ask,2
2169,101.021,1,ask,3
2169,101.829,3,ask,4
2169,101.842,3,ask,5
2170,98.1789,5,bid,1
2170,98.1455,3,bid,2
2170,98.061,2,bid,3
2170,97.9297,3,bid,4
2170,97.4348,2,bid,5
2170,101.021,1,ask,1
2170,101.829,3,ask,2
2170,101.842,3,ask,3
2170,101.891,1,ask,4
2170,102.105,2,ask,5
2171,98.8819,3,bid,1
2171,98.1789,5,bid,2
2171,98.1455,3,bid,3
2171,98.061,2,bid,4
2171,97.9297,3,bid,5
2171,101.021,1,ask,1
2171,101.829,3,ask,2
2171,101.842,3,ask,3
2171,101.891,1,ask,4
2171,102.105,2,ask,5
2172,98.8819,3,bid,1
2172,98.1789,5,bid,2
2172,98.1455,3,bid,3
2172,98.061,2,bid,4
2172,97.9297,3,bid,5
2172,99.8531,1,ask,1
2172,101.021,1,ask,2
2172,101.829,3,ask,3
2172,101.842,3,ask,4
2172,101.891,1,ask,5
2173,98.8819,3,bid,1
2173,98.1789,5,bid,2
2173,98.1455,3,bid,3
2173,98.061,2,bid,4
2173,97.9297,3,bid,5
2173,100.024,4,ask,1
2173,101.021,1,ask,2
2173,101.829,3,ask,3
2173,101.842,3,ask,4
2173,101.891,1,ask,5
2174,98.8819,3,bid,1
2174,98.1789,5,bid,2
2174,98.1455,3,bid,3
2174,98.061,2,bid,4
2174,97.9297,3,bid,5
2174,100.024,4,ask,1
2174,101.021,1,ask,2
2174,101.829,3,ask,3
2174,101.842,3,ask,4
2174,101.891,1,ask,5
2175,98.1789,3,bid,1
2175,98.1455,3,bid,2
2175,98.061,2,bid,3
2175,97.9297,3,bid,4
2175,97.4348,2,bid,5
2175,100.024,4,ask,1
2175,100.754,5,ask,2
2175,101.021,1,ask,3
2175,101.829,3,ask,4
2175,101.842,3,ask,5
2176,98.1789,3,bid,1
2176,98.1455,3,bid,2
2176,98.061,2,bid,3
2176,97.9297,3,bid,4
2176,97.4348,2,bid,5
2176,100.024,4,ask,1
2176,100.754,5,ask,2
2176,101.021,1,ask,3
2176,101.829,3,ask,4
2176,101.842,3,ask,5
2177,98.1455,1,bid,1
2177,98.061,2,bid,2
2177,97.9297,3,bid,3
2177,97.4348,2,bid,4
2177,97.2849,4,bid,5
2177,100.024,4,ask,1
2177,100.754,5,ask,2
2177,101.021,1,ask,3
2177,101.829,3,ask,4
2177,101.842,3,ask,5
2178,98.061,1,bid,1
2178,97.9297,3,bid,2
2178,97.4348,2,bid,3
2178,97.2849,4,bid,4
2178,97.2814,5,bid,5
2178,100.024,2,ask,1
2178,100.754,5,ask,2
2178,101.021,1,ask,3
2178,101.829,3,ask,4
2178,101.842,3,ask,5
2179,98.061,1,bid,1
2179,97.9297,3,bid,2
2179,97.4348,2,bid,3
2179,97.2849,4,bid,4
2179,97.2814,5,bid,5
2179,100.024,2,ask,1
2179,100.754,5,ask,2
2179,101.021,1,ask,3
2179,101.829,3,ask,4
2179,101.842,3,ask,5
2180,97.9297,1,bid,1
2180,97.4348,2,bid,2
2180,97.2849,4,bid,3
2180,97.2814,5,bid,4
2180,97.273,4,bid,5
2180,100.754,5,ask,1
2180,101.021,1,ask,2
2180,101.829,3,ask,3
2180,101.842,3,ask,4
2180,101.891,1,ask,5
2181,97.9297,1,bid,1
2181,97.4348,2,bid,2
2181,97.2849,4,bid,3
2181,97.2814,5,bid,4
2181,97.273,4,bid,5
2181,98.2647,2,ask,1
2181,100.754,5,ask,2
2181,101.021,1,ask,3
