timestamp,price,quantity,makerTrader,takerTrader,buyerIsMaker
891,101.505,3,2,0,1
891,99.5072,1,2,0,1
893,101.728,1,4,2,1
893,99.3184,2,0,2,1
894,101.521,4,0,4,0
895,99.434,1,3,3,1
897,101.278,5,0,1,0
897,102.006,1,0,2,0
897,102.029,1,1,2,0
898,100.084,3,3,0,1
898,100.084,2,3,2,1
898,99.3184,1,0,2,1
898,99.2891,1,5,2,1
898,102.029,2,1,5,0
898,102.07,1,2,5,0
898,102.267,1,3,5,0
899,99.2891,3,5,0,1
900,99.3734,2,5,3,0
900,101.394,1,3,5,1
900,99.2891,1,5,5,1
900,99.2659,2,0,5,1
900,98.6905,1,4,5,1
902,98.6905,2,4,1,1
902,98.5969,3,3,1,1
902,98.5969,1,3,2,1
907,98.5479,5,5,1,1
909,98.8031,1,2,4,0
909,99.4682,3,4,4,0
909,99.4682,1,4,5,0
909,99.7016,1,3,5,0
909,101.752,1,2,5,0
910,102.191,1,5,4,1
911,99.6296,3,5,4,1
913,99.6183,1,4,4,0
916,98.8354,1,2,1,1
916,98.6541,2,1,1,1
916,98.5125,2,5,1,1
916,98.3454,3,1,2,1
917,99.6183,1,4,2,0
918,99.3018,2,0,4,0
918,99.9415,1,2,4,0
918,100.337,1,1,4,0
919,100.337,1,1,3,0
919,100.376,2,4,3,0
919,100.376,1,4,5,0
919,100.438,3,4,5,0
920,100.438,1,4,0,0
920,100.614,1,4,0,0
920,99.0255,2,2,2,1
921,99.0255,2,2,1,1
921,98.3454,1,1,1,1
921,98.137,2,0,1,1
921,100.614,1,4,4,0
921,102.069,1,1,4,0
922,98.137,1,0,2,1
924,98.751,4,1,0,0
924,102.069,1,1,4,0
924,102.311,1,2,4,0
924,102.326,2,3,4,0
926,98.584,2,4,5,1
927,98.1269,2,0,0,1
927,97.974,1,1,2,1
931,98.3253,2,5,4,0
933,100.079,3,0,1,0
933,100.079,1,0,2,0
933,101.016,3,3,2,0
934,101.016,1,3,1,0
934,101.764,1,5,1,0
935,101.764,1,5,2,0
935,101.962,1,3,2,0
935,99.1313,1,0,5,1
936,99.1313,2,0,3,1
937,98.5123,1,5,0,1
937,98.2694,2,0,3,0
939,98.1709,1,1,0,1
939,98.2694,2,0,4,0
939,98.2746,1,5,4,0
941,98.2746,2,5,2,0
941,99.0133,1,3,2,0
941,99.0133,2,3,3,0
941,101.18,2,1,3,0
941,101.18,2,1,4,0
942,101.18,1,1,3,0
944,98.8868,1,4,2,0
945,98.8868,1,4,2,0
945,101.029,3,1,2,0
946,101.029,2,1,2,0
947,101.681,1,3,3,0
947,101.723,1,0,3,0
947,101.798,2,4,3,0
951,100.635,3,2,5,1
952,98.8835,1,4,4,1
953,98.6422,2,3,0,1
953,98.1709,2,1,0,1
954,98.8051,1,4,4,0
954,100.09,1,5,4,0
956,100.09,1,5,4,0
956,101.798,1,4,4,0
956,101.962,2,3,4,0
956,102.027,1,4,4,0
957,98.1709,2,1,1,1
957,98.0137,1,3,1,1
957,97.974,1,1,1,1
958,100.055,1,3,0,1
958,99.6262,2,2,0,1
958,102.027,1,4,3,0
958,102.182,3,0,3,0
958,99.6262,1,2,5,1
960,102.182,2,0,2,0
960,102.326,1,3,2,0
960,99.6262,2,2,5,1
960,99.389,2,5,5,1
961,101.725,1,2,5,1
961,99.389,2,5,5,1
962,98.9337,2,3,5,1
963,99.2325,2,5,3,0
964,99.9096,1,0,0,0
966,101.369,1,1,4,0
966,101.581,1,2,4,0
967,100.968,1,2,2,1
967,100.163,3,3,4,1
967,98.9337,1,3,5,1
967,98.4365,2,2,5,1
969,100.321,2,0,2,1
969,98.4365,2,2,2,1
974,99.803,3,0,4,0
976,99.0151,1,2,0,1
976,102.412,1,3,3,0
976,102.437,2,4,3,0
977,100.579,1,4,3,1
978,100.579,2,4,1,1
978,99.0151,1,2,1,1
978,99.0151,1,2,4,1
979,101.453,4,3,0,0
980,102.437,2,4,1,0
983,102.437,1,4,0,0
983,102.447,2,5,0,0
983,100.211,1,1,4,1
984,100.211,1,1,3,1
984,100.062,2,3,3,1
984,99.4608,1,4,3,1
985,99.4608,2,4,0,1
986,101.981,5,0,3,0
986,100.44,2,1,4,1
989,101.957,1,5,2,1
989,100.44,1,1,2,1
989,100.44,1,1,3,1
990,99.4608,1,4,0,1
990,99.6535,1,3,2,0
990,102.447,2,5,2,0
991,99.4717,2,4,1,0
991,102.447,1,5,4,0
991,102.458,4,4,4,0
995,100.814,1,1,3,1
996,101.182,4,2,5,0
998,101.562,1,5,5,1
998,100.403,1,2,5,1
998,99.4608,1,4,5,1
998,99.0151,1,2,5,1
998,98.5911,1,0,5,1
1001,98.5911,2,0,0,1
1001,98.3475,4,1,1,1
1001,100.973,3,3,3,0
1004,99.6204,1,2,1,0
1005,99.6204,1,2,3,0
1005,99.6204,2,2,4,0
1005,100.091,1,1,4,0
1006,100.091,2,1,3,0
1009,100.091,2,1,0,0
1009,98.9447,1,2,5,1
1010,100.159,2,3,1,0
1010,100.317,1,4,3,0
1011,102.38,1,4,1,0
1011,102.38,4,4,2,0
1011,102.467,1,2,2,0
1013,102.467,2,2,4,0
1013,102.494,1,4,4,0
1014,101.562,1,2,3,1
1014,102.494,1,4,5,0
1015,101.562,4,2,1,1
1015,101.299,1,0,1,1
1016,101.299,4,0,1,1
1016,100.986,3,2,2,1
1016,100.986,1,2,3,1
1018,100.753,1,3,1,1
1018,100.484,2,5,1,1
1018,100.484,1,5,3,1
1018,100.113,2,0,3,1
1019,101.604,2,3,0,0
1019,101.604,1,3,3,0
1020,100.113,1,0,1,1
1021,100.912,4,3,2,1
1021,100.912,1,3,3,1
1022,100.113,1,0,0,1
1023,102.494,2,4,2,0
1023,102.532,3,0,2,0
1023,99.7595,4,3,4,1
1024,99.7595,1,3,0,1
1024,99.5343,3,2,0,1
1024,99.1254,1,2,0,1
1024,102.217,2,1,4,0
1025,102.417,4,5,3,1
1025,102.542,1,2,4,0
1026,99.936,3,2,4,1
1027,102.542,1,2,0,0
1029,100.682,2,0,0,1
1030,100.682,1,0,3,1
1031,99.0491,1,4,2,1
1033,99.0491,2,4,0,1
1033,99.1168,1,3,2,0
1033,101.832,3,1,4,0
1033,102.134,1,0,4,0
1035,101.01,1,1,1,0
1035,99.0491,1,4,5,1
1037,98.891,1,2,1,1
1037,101.01,1,1,4,0
1040,98.891,1,2,3,1
1041,100.337,1,3,1,0
1041,98.891,3,2,5,1
1041,98.7122,1,0,5,1
1042,98.7122,2,0,4,1
1045,100.08,2,4,0,0
1045,98.6381,4,4,3,1
1046,98.6381,1,4,4,1
1046,98.4401,1,0,4,1
1046,98.2664,2,2,4,1
1048,100.08,1,4,0,0
1048,100.137,1,3,0,0
1048,98.2664,1,2,2,1
1048,98.2627,3,3,2,1
1048,100.137,3,3,4,0
1048,100.337,1,3,4,0
1048,100.727,1,1,4,0
1049,98.5458,2,5,2,0
1049,100.75,2,0,2,0
1049,100.854,2,0,4,0
1050,98.2627,1,3,5,1
1050,98.179,1,1,5,1
1052,98.179,1,1,1,1
1053,99.4988,1,0,3,0
1055,99.4988,4,0,0,0
1055,100.455,1,3,0,0
1055,100.455,1,3,1,0
1056,100.455,1,3,0,0
1056,101.01,2,1,0,0
1056,101.029,1,4,0,0
1057,98.179,1,1,1,1
1057,98.1034,1,2,1,1
1058,98.4783,2,2,3,1
1058,98.1034,1,2,3,1
1061,98.1034,3,2,2,1
1061,98.0795,1,2,2,1
1061,98.0606,1,2,2,1
1061,99.1277,2,5,4,0
1062,100.521,2,5,1,0
1063,99.4919,2,5,3,1
1066,98.8051,1,2,0,0
1066,98.8051,1,2,2,0
1068,98.5345,3,4,3,1
1069,98.5034,1,5,0,0
1069,98.8051,2,2,0,0
1070,99.33,2,4,4,1
1070,99.33,1,4,5,1
1071,99.2392,2,5,0,0
1071,100.395,2,0,0,0
1071,100.521,1,5,0,0
1071,100.567,1,3,4,0
1071,100.614,2,0,4,0
1072,100.834,4,1,0,0
1072,100.856,1,5,0,0
1072,100.646,2,4,4,1
1073,98.3691,1,3,0,1
1073,98.3351,1,3,0,1
1073,98.1495,1,3,1,1
1075,100.263,2,4,2,0
1075,100.856,3,5,2,0
1075,101.029,4,4,5,0
1075,101.263,1,1,5,0
1077,98.1495,2,3,3,1
1077,98.0606,1,2,3,1
1078,98.0606,2,2,2,1
1078,97.9569,1,2,2,1
1078,97.8493,1,1,5,1
1079,97.8493,1,1,2,1
1079,97.8322,3,3,2,1
1079,97.8283,1,5,2,1
1081,98.791,3,3,4,0
1083,98.5601,3,0,5,0
1083,98.791,2,3,5,0
1084,99.8621,2,5,3,0
1085,99.8621,2,5,1,0
1086,98.2629,1,4,3,1
1086,98.2629,3,4,4,1
1088,100.205,4,1,4,0
1090,98.739,3,2,0,1
1090,98.739,1,2,3,1
1090,98.2629,1,4,3,1
1092,98.2603,1,3,2,0
1092,98.4175,4,4,2,0
1094,99.0649,2,2,4,1
1096,99.3044,3,1,1,1
1096,98.452,1,5,1,1
1096,98.452,1,5,3,1
1100,98.2021,4,1,1,1
1101,98.113,3,5,3,1
1102,97.9353,1,1,3,0
1102,99.7219,3,0,3,0
1102,99.7219,1,0,4,0
1102,100.205,1,1,4,0
1102,101.016,3,4,4,0
1104,97.9641,2,4,1,1
1104,97.8283,1,5,1,1
1104,101.081,1,3,3,0
1104,101.328,1,0,3,0
1104,101.428,2,4,3,0
1108,99.1879,4,0,2,1
1109,98.4453,1,2,5,0
1109,100.281,3,0,5,0
1109,101.444,1,0,5,0
1113,100.152,5,1,5,0
1115,100.485,1,4,4,0
1116,100.779,2,1,0,0
1116,101.444,3,0,0,0
1116,101.444,1,0,3,0
1116,101.455,2,1,3,0
1119,101.63,1,2,0,0
1119,101.884,4,4,0,0
1120,97.8283,1,5,3,1
1121,97.8283,2,5,1,1
1121,100.285,1,2,5,0
1122,100.285,2,2,3,0
1122,101.998,3,3,3,0
1123,98.2186,1,3,3,1
1125,100.429,2,5,3,1
1125,100.429,3,5,5,1
1127,98.2186,4,3,2,1
1127,97.7953,1,0,2,1
1127,101.998,2,3,4,0
1127,102.009,1,2,4,0
1129,102.009,2,2,2,0
1129,101.623,1,2,4,1
1129,101.423,2,0,4,1
1130,101.423,1,0,2,1
1130,102.009,1,2,4,0
1130,101.423,2,0,5,1
1131,101.136,2,5,0,0
1131,99.6724,4,1,5,1
1132,101.136,1,5,0,0
1132,102.009,1,2,0,0
1132,99.6724,1,1,5,1
1132,97.7953,2,0,5,1
1136,98.1218,1,1,3,0
1136,99.2277,1,4,3,0
1136,99.2277,1,4,5,0
1137,100.512,3,5,0,1
1138,99.0102,2,5,5,1
1138,97.7953,2,0,5,1
1140,100.777,5,0,4,0
1142,101.989,2,2,5,0
1142,102.047,1,3,5,0
1142,102.067,1,5,5,0
1143,101.413,4,1,2,1
1143,100.817,1,0,2,1
1143,100.817,4,0,5,1
1144,100.749,1,1,2,1
1144,102.075,1,2,4,0
1144,102.181,3,1,4,0
1144,102.181,1,1,5,0
1144,102.215,1,2,5,0
1145,100.749,3,1,2,1
1145,100.749,1,1,4,1
1145,100.071,1,2,4,1
1145,98.317,3,3,4,1
1145,97.7923,2,0,5,1
1145,97.7625,2,0,5,1
1146,100.541,3,3,4,0
1147,100.541,1,3,0,0
1147,100.715,1,2,0,0
1147,97.8243,3,1,2,0
1147,99.7874,1,2,4,1
1148,98.6036,2,4,1,0
1148,98.6036,1,4,2,0
1148,102.215,1,2,2,0
1148,102.228,2,1,2,0
1149,102.239,1,3,1,0
1152,97.7526,3,3,4,1
1153,100.344,3,0,2,0
1153,101.709,1,4,2,0
1154,98.4326,3,4,5,0
1155,100.479,2,0,2,0
1155,101.709,1,4,2,0
1156,101.709,1,4,0,0
1156,102.123,2,1,0,0
1156,102.123,1,1,3,0
1156,102.239,2,3,3,0
1156,102.318,1,4,3,0
1156,101.55,2,5,5,1
1157,102.318,3,4,3,0
1157,101.55,1,5,5,1
1158,100.617,1,4,4,1
1158,99.3008,1,4,5,0
1159,98.4702,1,5,2,1
1159,98.4277,3,0,2,1
1160,98.4277,1,0,3,1
1163,98.9023,2,0,3,1
1163,98.4277,1,0,3,1
1163,97.8422,1,3,3,1
1164,97.8422,1,3,4,1
1164,99.3008,3,4,5,0
1164,99.5055,1,5,5,0
1165,97.8422,1,3,2,1
1166,97.7377,2,1,3,1
1167,97.7377,3,1,0,1
1167,97.7328,1,4,0,1
1168,97.8,4,4,3,0
1168,99.5055,1,5,3,0
1170,98.0817,4,5,1,0
1171,101.138,2,0,5,1
1172,101.138,3,0,0,1
1172,100.327,2,3,0,1
1172,101.333,1,4,4,0
1173,101.424,1,2,4,0
1173,101.752,1,1,4,0
1173,102.036,2,2,4,0
1173,102.377,1,5,4,0
1174,102.411,2,4,4,0
1175,102.411,1,4,0,0
1175,102.428,1,3,0,0
1175,102.428,3,3,5,0
1176,102.125,2,0,4,0
1179,101.697,4,3,5,1
1180,100.381,2,1,3,1
1182,100.381,1,1,1,1
1183,100.327,1,3,1,1
1183,100.094,3,1,1,1
1183,99.8236,1,3,1,1
1183,99.8236,3,3,5,1
1184,100.426,2,1,4,0
1185,100.426,3,1,1,0
1185,100.465,1,0,1,0
1185,100.465,1,0,5,0
1186,100.627,2,3,4,0
1186,99.547,1,3,5,1
1188,99.2746,4,0,3,1
1189,100.627,3,3,3,0
1189,101.085,1,5,3,0
1192,98.7724,1,1,3,1
1194,98.7724,1,1,1,1
1194,100.51,4,4,2,0
1195,98.7724,1,1,4,1
1196,101.223,3,5,3,0
1197,102.125,2,0,0,0
1197,102.493,1,1,0,0
1198,99.713,4,0,1,1
1198,102.493,2,1,2,0
1200,102.493,2,1,3,0
1200,102.495,1,4,3,0
1201,102.242,1,3,5,1
1202,102.396,2,2,3,1
1203,102.396,3,2,1,1
1203,102.242,1,3,1,1
1203,100.76,1,4,1,1
1204,101.116,4,2,3,0
1205,100.76,3,4,4,1
1205,100.76,1,4,5,1
1205,100.686,2,0,5,1
1205,99.713,1,0,5,1
1205,99.6176,1,2,5,1
1206,100.826,2,2,5,0
1207,101.094,1,5,2,1
1209,102.495,1,4,1,0
1209,101.094,1,5,2,1
1213,100.893,1,5,0,1
1213,100.893,3,5,4,1
1215,100.739,1,4,5,1
1217,100.739,3,4,0,1
1217,101.092,3,0,4,0
1218,100.509,1,5,3,1
1218,99.7164,2,0,3,1
1218,99.6176,1,2,3,1
1221,101.092,2,0,3,0
1221,101.261,2,5,3,0
1222,100.485,5,0,0,1
1222,101.261,1,5,1,0
1223,101.261,2,5,1,0
1223,101.866,1,2,1,0
1223,99.8376,3,2,3,1
1223,99.5854,2,5,3,1
1223,99.5854,3,5,5,1
1223,99.2649,1,1,5,1
1224,99.2649,1,1,1,1
1224,98.9843,2,0,4,1
1224,98.7724,1,1,4,1
1224,98.6806,3,5,5,1
1224,98.4587,1,2,5,1
1226,99.8062,4,2,3,0
1226,101.866,1,2,3,0
1226,101.866,1,2,5,0
1226,101.905,3,3,5,0
1227,98.4587,4,2,1,1
1227,98.4495,1,3,1,1
1228,101.905,2,3,1,0
1228,102.022,3,5,1,0
1228,98.4495,4,3,4,1
